sample_name,description,category,violation_type,type,link
stemforkids_251.jpg,Gambar tersebut menampilkan beberapa anak-anak yang sedang melakukan kegiatan melukis dan mewarnai di sebuah ruangan. Kegiatan ini bersifat positif dan edukatif bagi anak-anak serta tidak mengandung unsur-unsur negatif yang berbahaya atau tidak pantas. Gambar ini aman untuk dikonsumsi anak-anak karena menampilkan interaksi sosial yang sehat dan kreativitas.,safe,,image,https://www.instagram.com/p/DVtH-MDCAMx/
stemforkids_252.jpg,Gambar tersebut memperlihatkan beberapa anak-anak yang sedang mengikuti kegiatan seni dan kerajinan tangan di sebuah ruangan. Tidak ada elemen dalam gambar yang mengandung konten berbahaya atau tidak pantas bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Kegiatan tersebut terlihat positif dan edukatif.,safe,,image,https://www.instagram.com/p/DVtH-MDCAMx/
stemforkids_253.jpg,Gambar tersebut menampilkan beberapa anak-anak yang sedang melakukan kegiatan kerajinan tangan di sebuah ruangan bertema luar angkasa. Tidak ada elemen dalam gambar yang mengandung konten berbahaya atau tidak pantas bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Kegiatan ini terlihat positif dan edukatif.,safe,,image,https://www.instagram.com/p/DVtH-MDCAMx/
stemforkids_254.jpg,Gambar tersebut memperlihatkan sekelompok anak-anak yang sedang melakukan kegiatan sains atau eksperimen dengan bimbingan orang dewasa. Tidak ada indikasi konten yang tidak aman atau berbahaya bagi anak-anak dalam gambar ini dan kegiatan tersebut tampak edukatif.,safe,,image,https://www.instagram.com/p/DVtH-MDCAMx/
stemforkids_255.jpg,Gambar tersebut menampilkan burung kolibri yang sedang terbang di dekat bunga. Gambar ini tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak dan bersifat edukatif tentang alam.,safe,,image,https://www.instagram.com/p/DVtH-MDCAMx/
stemforkids_256.jpg,Gambar tersebut adalah poster promosi untuk acara STEM di pusat penitipan anak Kiddie Academy. Gambar tersebut menampilkan seorang anak yang mengenakan kacamata pelindung dan terlibat dalam kegiatan ilmiah yang aman dan mendidik sehingga cocok untuk anak-anak. Tidak ada konten yang melanggar pedoman keselamatan anak dalam gambar ini.,safe,,image,https://www.instagram.com/p/DVtH-MDCAMx/
stemforkids_257.jpg,Gambar tersebut menampilkan ilustrasi bergaya pixel art dari pemandangan desa dengan dua karakter anak-anak. Kontennya sesuai untuk anak-anak dan mempromosikan kegiatan positif seperti desain video game yang ditujukan untuk anak-anak. Tidak ada elemen yang melanggar pedoman konten yang aman untuk anak-anak.,safe,,image,https://www.instagram.com/p/DVtH-MDCAMx/
stemforkids_258.jpg,Gambar tersebut menampilkan kerajinan tangan yang dibuat dari pasta dan tanah liat dengan dekorasi emoji dan gambar lainnya. Konten ini tidak mengandung unsur-unsur berbahaya atau tidak pantas bagi anak-anak dan terlihat sebagai aktivitas kreatif yang positif. Gambar ini aman untuk dikonsumsi anak-anak karena tidak melanggar pedoman konten yang telah ditetapkan.,safe,,image,https://www.instagram.com/p/DVtH-MDCAMx/
stemforkids_259.jpg,Gambar tersebut menampilkan seorang anak yang sedang bermain dengan pasta dan plastisin. Aktivitas ini tidak mengandung unsur negatif atau berbahaya bagi anak-anak dan merupakan kegiatan yang umum dan positif. Gambar ini aman untuk dikonsumsi anak-anak karena tidak melanggar pedoman konten yang telah ditetapkan.,safe,,image,https://www.instagram.com/p/DVtI0l-koYh/
stemforkids_260.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVtKA-FidtX/
stemforkids_261.jpg,Gambar tersebut menampilkan tangan anak-anak yang sedang bermain dengan pasta dan plastisin membentuk struktur. Tidak ada elemen berbahaya atau konten yang tidak pantas bagi anak-anak dalam gambar ini sehingga aman untuk dikonsumsi. Aktivitas ini terlihat kreatif dan edukatif.,safe,,image,https://www.instagram.com/p/DVtMH_Oie09/
stemforkids_262.jpg,Gambar tersebut menampilkan beberapa anak yang sedang membangun sesuatu menggunakan pasta dan plastisin berwarna merah putih dan biru. Tidak ada elemen dalam gambar yang bersifat seksual kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Aktivitas ini terlihat kreatif dan positif.,safe,,image,https://www.instagram.com/p/DVtNeVUkxUl/
stemforkids_263.jpg,Gambar tersebut menampilkan seorang anak yang sedang bermain dengan pasta dan plastisin. Aktivitas ini merupakan kegiatan yang umum dan tidak mengandung unsur negatif apapun yang berbahaya bagi anak-anak. Gambar ini aman dan cocok untuk dikonsumsi oleh anak-anak.,safe,,image,https://www.instagram.com/p/DVtNgzBDawi/
stemforkids_264.jpg,Gambar tersebut menampilkan sebuah struktur yang dibuat dari spageti dan plastisin. Tidak ada elemen dalam gambar yang bersifat seksual eksplisit kekerasan atau berbahaya bagi anak-anak. Gambar ini kemungkinan besar merupakan hasil kegiatan kreatif anak-anak dan aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVtOK1bDCBN/
stemforkids_265.jpg,Gambar tersebut menampilkan spageti yang ditancapkan pada plastisin di atas meja. Tidak ada elemen dalam gambar yang mengandung konten berbahaya atau tidak pantas bagi anak-anak dan terlihat seperti kegiatan kreatif anak-anak. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVtOK-3jEl4/
stemforkids_266.jpg,Gambar tersebut menampilkan sebuah struktur yang dibangun dari spageti dan marshmallow. Tidak ada elemen dalam gambar yang bersifat seksual eksplisit kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVtOK-3jEl4/
stemforkids_267.jpg,Gambar tersebut menampilkan seorang anak yang sedang bermain dengan plastisin dan spaghetti. Tidak ada elemen berbahaya atau tidak pantas yang terkandung dalam gambar ini sehingga aman untuk anak-anak. Aktivitas ini terlihat kreatif dan tidak mengandung konten negatif apapun.,safe,,image,https://www.instagram.com/p/DVtOK-3jEl4/
stemforkids_268.jpg,Gambar tersebut menampilkan spaghetti yang ditancapkan ke dalam wadah dan beberapa benda berwarna di atas meja. Gambar ini tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak dan terlihat seperti kegiatan kreatif atau permainan sederhana.,safe,,image,https://www.instagram.com/p/DVtOK-3jEl4/
stemforkids_269.jpg,Gambar tersebut menampilkan beberapa helai spaghetti yang ditancapkan ke dalam gelas plastik dan sebuah balok mainan. Tidak ada elemen dalam gambar ini yang bersifat seksual kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVtOK-3jEl4/
stemforkids_271.jpg,Gambar tersebut menampilkan profil seorang anak laki-laki bernama Liam Bennett yang bekerja sebagai Junior Engineer. Tidak ada konten yang melanggar pedoman keamanan anak-anak dalam gambar ini dan terlihat seperti profil profesional yang tidak berbahaya.,safe,,image,https://www.instagram.com/p/DVtOK-3jEl4/
stemforkids_272.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi dari Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak. Secara keseluruhan gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVtO-o_jGNo/
stemforkids_273.jpg,Gambar tersebut menampilkan seorang anak yang sedang menggunakan headset dan melihat ke layar yang menampilkan simbol AI serta teks promosi tentang pembelajaran AI coding dan teknologi. Gambar ini aman karena tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak dan justru mempromosikan pendidikan.,safe,,image,https://www.instagram.com/p/DVtO-o_jGNo/
stemforkids_274.jpg,Gambar tersebut menampilkan logo akademi STEM dengan teks yang mempromosikan rasa ingin tahu dan inovasi. Tidak ada elemen visual atau tekstual yang bersifat eksplisit atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Gambar ini bersifat edukatif dan mempromosikan pembelajaran STEM.,safe,,image,https://www.instagram.com/p/DVtO-o_jGNo/
stemforkids_275.jpg,Gambar tersebut menampilkan anak-anak yang sedang berpartisipasi dalam kegiatan STEM di sebuah kamp. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan mempromosikan kegiatan yang positif dan mendidik.,safe,,image,https://www.instagram.com/p/DVtO-o_jGNo/
stemforkids_276.jpg,Gambar tersebut adalah materi promosi untuk kursus coding anak-anak Aptcoder. Gambar ini menampilkan ilustrasi anak yang sedang belajar coding dan pesan-pesan positif tentang kreativitas dan pemecahan masalah sehingga aman untuk anak-anak. Tidak ada konten negatif atau berbahaya yang terkandung dalam gambar ini.,safe,,image,https://www.instagram.com/p/DVtO-o_jGNo/
stemforkids_277.jpg,Gambar tersebut memperlihatkan sekelompok anak-anak yang duduk melingkar di dalam kelas dan seorang anak sedang memegang rambut palsu. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan aktivitasnya tampak seperti kegiatan belajar mengajar yang normal.,safe,,image,https://www.instagram.com/p/DVtO-o_jGNo/
stemforkids_278.jpg,Gambar tersebut menampilkan beberapa gelas berisi cairan berwarna-warni di atas nampan bersama dengan perlengkapan dapur lainnya. Tidak ada indikasi konten yang tidak aman bagi anak-anak seperti kekerasan atau konten dewasa dalam gambar ini. Gambar tersebut tampak seperti kegiatan eksperimen sains sederhana atau kegiatan seni yang aman.,safe,,image,https://www.instagram.com/p/DVtRgiajW5h/
stemforkids_279.jpg,Gambar tersebut menampilkan seorang guru yang sedang berbicara di depan sekelompok anak-anak di dalam kelas. Tidak ada elemen dalam gambar yang mengandung konten berbahaya atau tidak pantas bagi anak-anak sehingga gambar ini aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVtT3PqDi6D/
stemforkids_280.jpg,Gambar tersebut menampilkan meja yang ditata dengan peralatan dan wadah seperti gelas dan botol. Tidak ada indikasi konten yang tidak aman bagi anak-anak seperti kekerasan atau konten dewasa dalam gambar ini. Gambar tersebut kemungkinan besar menunjukkan persiapan untuk kegiatan sains atau eksperimen.,safe,,image,https://www.instagram.com/p/DVtT3PqDi6D/
stemforkids_281.jpg,Gambar tersebut memperlihatkan sekelompok anak-anak yang sedang duduk di lantai dan bermain dengan kertas. Tidak ada indikasi konten yang tidak aman atau berbahaya bagi anak-anak dalam gambar ini dan aktivitasnya tampak tidak berbahaya.,safe,,image,https://www.instagram.com/p/DVtUKLLFbSz/
stemforkids_282.jpg,Gambar tersebut menampilkan seorang wanita yang mengenakan jas laboratorium sedang berbicara kepada sekelompok anak-anak yang duduk di lantai. Tidak ada indikasi konten yang tidak aman dalam gambar ini dan tampaknya merupakan kegiatan pendidikan atau demonstrasi sains yang sesuai untuk anak-anak. Gambar ini tidak mengandung unsur kekerasan seksual atau konten negatif lainnya.,safe,,image,https://www.instagram.com/p/DVtUQIejTwa/
stemforkids_283.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVtUQIejTwa/
stemforkids_284.jpg,Gambar tersebut memperlihatkan sekelompok anak-anak yang duduk melingkar di dalam kelas dan seorang anak sedang memegang rambut palsu. Tidak ada elemen dalam gambar yang bersifat seksual kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVtUQIejTwa/
stemforkids_285.jpg,Gambar tersebut memperlihatkan seorang dokter yang sedang memeriksa tangan seorang anak perempuan. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan menggambarkan interaksi profesional yang normal. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVtUQIejTwa/
stemforkids_286.jpg,Gambar tersebut menampilkan seorang guru yang sedang mengajar murid-muridnya tentang robotika di dalam kelas. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan justru menunjukkan kegiatan belajar yang positif. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVtUQIejTwa/
stemforkids_287.jpg,Gambar tersebut menampilkan seorang guru dan beberapa siswa yang sedang melakukan kegiatan STEM dengan menggunakan mainan elektronik dan kabel. Kegiatan ini bersifat edukatif dan tidak mengandung unsur negatif apapun yang berbahaya bagi anak-anak. Gambar ini mempromosikan pembelajaran dan eksplorasi sains dan teknologi.,safe,,image,https://www.instagram.com/p/DVtUQIejTwa/
stemforkids_288.jpg,Gambar tersebut menampilkan sekelompok anak-anak yang tersenyum memegang sertifikat STEM. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan pesan yang disampaikan positif mengenai pendidikan dan prestasi.,safe,,image,https://www.instagram.com/p/DVtUQIejTwa/
stemforkids_289.jpg,Gambar tersebut menampilkan ilustrasi anak-anak yang terlibat dalam kegiatan STEM dengan seorang guru. Kontennya bersifat edukatif dan positif serta tidak mengandung unsur-unsur yang berbahaya atau tidak pantas bagi anak-anak. Gambar ini mempromosikan pembelajaran dan eksplorasi dalam bidang sains teknologi teknik dan matematika.,safe,,image,https://www.instagram.com/p/DVtWEIDjT9K/
stemforkids_29.webp,Gambar tersebut menampilkan sekelompok siswa yang terlibat dalam kegiatan STEM dengan bimbingan seorang guru. Tidak ada elemen visual atau tekstual yang menunjukkan konten berbahaya atau tidak pantas bagi anak-anak. Gambar ini mempromosikan pendidikan dan teknologi yang positif.,safe,,image,https://www.instagram.com/p/DVq_YWGDBMM/
stemforkids_290.jpg,Gambar tersebut menampilkan seorang siswa yang sedang belajar dengan laptop dan teks promosi tentang pembelajaran STEM. Konten ini bersifat edukatif dan tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak. Gambar ini mempromosikan pendidikan dan motivasi belajar.,safe,,image,https://www.instagram.com/p/DVtWEIDjT9K/
stemforkids_291.jpg,"Gambar tersebut adalah iklan untuk program pembelajaran anak-anak yang disebut ""Spring Into Smart"" dari Best Brains Learning Centre. Gambar ini menampilkan ilustrasi yang cerah dan ramah anak dengan fokus pada kegiatan pendidikan seperti matematika STEM dan pengembangan kosakata sehingga aman untuk anak-anak. Tidak ada konten yang melanggar pedoman keselamatan anak dalam gambar ini.",safe,,image,https://www.instagram.com/p/DVtWEIDjT9K/
stemforkids_292.jpg,Gambar tersebut memperlihatkan seorang wanita muda yang sedang melihat globe dan benda-benda pendidikan lainnya di atas meja. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan tampaknya menunjukkan kegiatan belajar yang positif. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVtWEIDjT9K/
stemforkids_293.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVtWEIDjT9K/
stemforkids_294.jpg,Gambar tersebut memperlihatkan beberapa orang dewasa dan seorang anak yang sedang bermain atau belajar di dalam ruangan yang tampak seperti perpustakaan atau pusat kegiatan anak-anak. Tidak ada indikasi konten yang tidak aman atau berbahaya bagi anak-anak dalam gambar ini dan aktivitas yang terlihat bersifat positif dan edukatif.,safe,,image,https://www.instagram.com/p/DVtWEIDjT9K/
stemforkids_295.jpg,Gambar tersebut adalah promosi video edukatif dari PBS KIDS dan KiddoFy yang membahas tentang sains dan teknik. Kontennya sesuai untuk semua usia dan berfokus pada pembelajaran tentang bagaimana benda-benda dirancang dan dibangun sehingga aman untuk anak-anak. Tidak ada elemen negatif atau berbahaya yang terdeteksi dalam gambar ini.,safe,,image,https://www.instagram.com/p/DVtWEIDjT9K/
stemforkids_296.jpg,Gambar tersebut adalah infografis yang membandingkan antara tinggal di rumah setelah sekolah dengan program terstruktur. Kontennya informatif dan tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak serta memberikan perbandingan yang netral.,safe,,image,https://www.instagram.com/p/DVtWEIDjT9K/
stemforkids_297.jpg,Gambar tersebut menampilkan seorang anak laki-laki yang sedang berolahraga di atas rintangan berwarna-warni dengan latar belakang hijau dan teks promosi kegiatan positif untuk anak-anak. Gambar ini aman karena mempromosikan aktivitas fisik dan kreativitas serta tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak. Pesan yang disampaikan bersifat positif dan mendukung perkembangan anak.,safe,,image,https://www.instagram.com/p/DVtWEIDjT9K/
stemforkids_298.jpg,Gambar tersebut menampilkan sekelompok anak-anak yang sedang merayakan bersama setelah bermain sepak bola dengan tulisan yang mempromosikan keterampilan sosial. Gambar ini aman karena tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak dan justru mempromosikan nilai-nilai positif seperti kerja sama tim dan persahabatan.,safe,,image,https://www.instagram.com/p/DVtWEIDjT9K/
stemforkids_299.jpg,Gambar tersebut adalah promosi program setelah sekolah dengan latar belakang hijau dan teks yang mendorong pembelajaran dan pertumbuhan anak-anak. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini. Pesan yang disampaikan positif dan mendukung perkembangan anak.,safe,,image,https://www.instagram.com/p/DVtW-2dgd38/
stemforkids_3.jpg,Gambar tersebut menampilkan seorang guru dan murid yang sedang melakukan high-five di depan meja belajar dengan teks promosi program dukungan akademik. Gambar ini aman karena tidak mengandung konten negatif atau berbahaya bagi anak-anak dan justru mempromosikan pendidikan dan kepercayaan diri. Pesan yang disampaikan positif dan mendukung perkembangan anak.,safe,,image,https://www.instagram.com/p/DVq3cYQE0MN/
stemforkids_30.jpg,Gambar tersebut menampilkan ilustrasi anak-anak yang sedang bermain dan belajar di lingkungan yang terstruktur. Tidak ada konten yang bersifat seksual kekerasan atau berbahaya bagi anak-anak dalam gambar ini. Gambar ini mempromosikan kegiatan positif setelah sekolah dan aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVrBOy4DZYN/
stemforkids_300.jpg,Gambar tersebut menampilkan seorang ayah dan anak laki-lakinya yang sedang bermain bola basket di halaman belakang rumah. Gambar ini mempromosikan lingkungan yang aman dan suportif bagi anak-anak dan tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVtXFdvgTUo/
stemforkids_31.jpg,Gambar tersebut menampilkan tiga anak kecil yang mengenakan kacamata pelindung dan sedang melakukan eksperimen sains sederhana. Tidak ada konten yang berbahaya atau tidak pantas bagi anak-anak dalam gambar ini dan terlihat seperti kegiatan belajar yang positif.,safe,,image,https://www.instagram.com/p/DVrBlguDYRv/
stemforkids_32.jpg,Gambar tersebut adalah iklan untuk kelas konstruksi LEGO untuk anak-anak. Gambar ini menampilkan balok LEGO berwarna-warni dan kata-kata yang mendorong kreativitas dan pemecahan masalah sehingga aman untuk anak-anak. Tidak ada konten yang melanggar pedoman keselamatan anak.,safe,,image,https://www.instagram.com/p/DVrBwU0jZ1U/
stemforkids_33.jpg,Gambar tersebut menampilkan dua anak yang sedang melakukan eksperimen sains dengan mengenakan kacamata pelindung dan memegang zat berwarna. Tidak ada indikasi konten yang tidak aman atau berbahaya bagi anak-anak dalam gambar ini dan aktivitas tersebut tampak edukatif.,safe,,image,https://www.instagram.com/p/DVrCeSIjar9/
stemforkids_34.jpg,Gambar tersebut menampilkan seorang pria yang sedang melakukan demonstrasi sains dengan membuat menara dari busa sabun. Tidak ada elemen dalam gambar yang bersifat seksual eksplisit kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Demonstrasi sains ini bahkan bisa menjadi inspiratif bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVrEds9j9aw/
stemforkids_35.jpg,Gambar tersebut menampilkan seorang pria yang sedang melakukan demonstrasi sains kepada seorang anak perempuan. Tidak ada konten yang berbahaya atau tidak pantas dalam gambar ini sehingga aman untuk anak-anak. Demonstrasi sains dapat menjadi pengalaman belajar yang positif bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVrEd4sjhq1/
stemforkids_36.jpg,Gambar tersebut memperlihatkan beberapa anak yang sedang duduk di lantai dan bermain dengan kartu bergambar angka. Tidak ada elemen dalam gambar yang bersifat seksual kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVrEd_nD4Bt/
stemforkids_48.jpg,Gambar tersebut memperlihatkan seorang anak perempuan yang sedang melakukan eksperimen sains dengan kacamata pelindung dan beberapa anak lainnya di sekitarnya. Gambar ini aman karena tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak dan menunjukkan kegiatan belajar yang positif. Tidak ada indikasi konten dewasa atau kekerasan dalam gambar ini.,safe,,image,https://www.instagram.com/p/DVrHNFEitkc/
stemforkids_49.jpg,Gambar tersebut memperlihatkan seorang pria dewasa yang sedang melakukan demonstrasi sains kepada sekelompok anak-anak di dalam ruangan. Tidak ada indikasi konten yang tidak pantas atau berbahaya bagi anak-anak dalam gambar ini dan aktivitas yang dilakukan bersifat edukatif.,safe,,image,https://www.instagram.com/p/DVrH4AGEy-l/
stemforkids_50.jpg,Gambar tersebut memperlihatkan seorang pria dewasa yang mengenakan jas lab sedang berinteraksi dengan seorang anak perempuan dalam suasana yang tampak seperti acara sains atau demonstrasi. Tidak ada indikasi konten yang tidak pantas atau berbahaya bagi anak-anak dalam gambar ini dan interaksi tersebut terlihat positif dan edukatif. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVrIx-viSGz/
stemforkids_51.jpg,Gambar tersebut menampilkan pertunjukan sains dengan gelembung sabun raksasa yang mengelilingi seorang wanita dan seorang pria. Tidak ada elemen dalam gambar yang bersifat seksual eksplisit kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi. Pertunjukan sains ini bersifat edukatif dan menghibur.,safe,,image,https://www.instagram.com/p/DVrLT5GgTWz/
stemforkids_80.jpg,Gambar tersebut memperlihatkan sekelompok anak-anak yang sedang bermain kartu di lantai. Tidak ada indikasi konten yang tidak aman atau berbahaya bagi anak-anak dalam gambar ini. Aktivitas tersebut tampak tidak berbahaya dan sesuai untuk anak-anak.,safe,,image,https://www.instagram.com/p/DVrLYgojXJA/
stemforkids_81.jpg,Gambar tersebut menampilkan sekelompok anak-anak yang sedang bermain dengan balok bangunan di sebuah ruangan. Tidak ada elemen dalam gambar yang bersifat seksual kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVrLYhkEjUB/
stemforkids_89.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan kamp musim semi dari Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak. Secara keseluruhan gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVrNPpNkwTd/
stemforkids_90.jpg,Gambar tersebut menampilkan seorang operator radio militer dan kapal di laut. Tidak ada konten yang bersifat seksual kekerasan atau berbahaya bagi anak-anak dalam gambar ini sehingga aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVrPrp8E3EQ/
stemforkids_91.jpg,Gambar tersebut menampilkan tanaman hidroponik dengan teks yang memberikan tips perawatan pH air tanaman. Tidak ada elemen dalam gambar yang bersifat seksual kekerasan atau berbahaya bagi anak-anak dan kontennya bersifat edukatif.,safe,,image,https://www.instagram.com/p/DVrPrp8E3EQ/
stemforkids_92.jpg,Gambar tersebut menampilkan penjelasan tentang metode enkripsi dan kode dengan ilustrasi pensil. Kontennya bersifat edukatif dan tidak mengandung unsur-unsur yang berbahaya atau tidak pantas bagi anak-anak. Gambar ini tidak mempromosikan atau menampilkan konten yang melanggar pedoman keselamatan anak.,safe,,image,https://www.instagram.com/p/DVrP9wuFCgQ/
stemforkids_93.jpg,Gambar tersebut menampilkan informasi tentang konsep cahaya dan jarak astronomi dengan ilustrasi luar angkasa dan astronot. Konten ini bersifat edukatif dan tidak mengandung unsur-unsur negatif yang berbahaya bagi anak-anak. Gambar ini cocok untuk pembelajaran sains dan eksplorasi ruang angkasa.,safe,,image,https://www.instagram.com/p/DVrP9-4kyee/
stemforkids_94.jpg,Gambar tersebut menampilkan ilustrasi astronomi dan potret tokoh ilmiah seperti Albert Einstein serta penyair Mihai Eminescu yang sedang menikmati minuman. Gambar ini tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak dan lebih bersifat edukatif serta artistik.,safe,,image,https://www.instagram.com/p/DVrP9-4kyee/
stemforkids_95.jpg,Gambar tersebut menampilkan ilustrasi seorang anak perempuan bernama Audrey dengan rambut merah keriting dan kacamata yang sedang berpikir dengan bola lampu di atas kepalanya. Gambar ini mempromosikan kreativitas dan inovasi serta tidak mengandung konten yang berbahaya atau tidak pantas bagi anak-anak. Ilustrasi ini cocok untuk anak-anak dan mendorong minat dalam sains dan penemuan.,safe,,image,https://www.instagram.com/p/DVrSLaVgdYF/
stemforkids_96.jpg,Gambar tersebut adalah poster promosi untuk program edukasi anak-anak Bricks 4 Kidz yang menampilkan seorang anak sedang bermain dengan balok bangunan. Kontennya positif dan sesuai untuk anak-anak karena mempromosikan pembelajaran dan permainan yang kreatif serta tidak mengandung unsur negatif apapun. Gambar ini aman untuk dikonsumsi anak-anak.,safe,,image,https://www.instagram.com/p/DVrSRMHGsfW/
stemforkids_97.jpg,Gambar tersebut menampilkan seorang anak laki-laki yang sedang bermain dengan mainan bertema pertanian. Tidak ada elemen dalam gambar yang bersifat seksual kekerasan atau berbahaya bagi anak-anak sehingga gambar ini aman untuk dikonsumsi.,safe,,image,https://www.instagram.com/p/DVrWoC_ElRy/
stemforkids_98.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVrZGGQCUns/
stemforkids_99.jpg,Gambar tersebut menampilkan karakter LEGO yang sedang mempromosikan perkemahan musim semi Code Ninjas. Gambar ini cerah dan menyenangkan serta tidak mengandung konten yang tidak pantas atau berbahaya bagi anak-anak.,safe,,image,https://www.instagram.com/p/DVrZGGQCUns/
